23:32:33 Sending Packet (0) to Connection 0
23:32:33 	Message (type= 14)    6 Byte(s) 
23:32:33 	Message (type= 12)    5 Byte(s) 
23:32:33 	Message (type= 10)   25 Byte(s) 
23:32:33 Sending Packet (15) to Connection 0
23:32:34 Sending Packet (16) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (17) to Connection 0
23:32:34 Sending Packet (18) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (19) to Connection 0
23:32:34 Sending Packet (20) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (21) to Connection 0
23:32:34 Sending Packet (22) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (23) to Connection 0
23:32:34 Sending Packet (24) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (25) to Connection 0
23:32:34 Sending Packet (26) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (27) to Connection 0
23:32:34 Sending Packet (28) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (29) to Connection 0
23:32:34 Sending Packet (30) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (31) to Connection 0
23:32:34 Sending Packet (32) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (33) to Connection 0
23:32:34 Sending Packet (34) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
23:32:34 	Message (type= 12)    5 Byte(s) 
23:32:34 	Message (type= 10)   25 Byte(s) 
23:32:34 Sending Packet (35) to Connection 0
23:32:34 Sending Packet (36) to Connection 0
23:32:34 	Message (type= 14)    6 Byte(s) 
